,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
verb verb pron adj,,,,,,,,,,,,
verb verb pron noun,,,,,,,,,,,,
verb verb pron num,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
verb verb pron propn,,,,,,,,,,,,
verb verb pron verb,,,,,,,,,,,,
verb verb propn,,,,,,,,,,,,
verb verb propn adj,,,,,,,,,,,,
verb verb propn adv,,,,,,,,,,,,
verb verb propn emoji,,,,,,,,,,,,
verb verb propn noun,,,,,,,,,,,,
verb verb propn num,,,,,,,,,,,,
verb verb propn propn,,,,,,,,,,,,
verb verb propn verb,,,,,,,,,,,,
verb verb verb,,,,,,,,,,,,
verb verb verb adj,,,,,,,,,,,,
verb verb verb adv,,,,,,,,,,,,
verb verb verb emoji,,,,,,,,,,,,
verb verb verb intj,,,,,,,,,,,,
verb verb verb noun,,,,,,,,,,,,
verb verb verb pron,,,,,,,,,,,,
verb verb verb propn,,,,,,,,,,,,
verb verb verb verb,,,,,,,,,,,,
