,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
_rsbntrump _rsbntrump,,,,,,,,,,,,
_rsbntrump _rsbnusa,,,,,,,,,,,,
_rsbntrump trump,,,,,,,,,,,,
_rsbntrump2020 _rsbntrump2020,,,,,,,,,,,,
_rsbntrump45 _rsbntrump45,,,,,,,,,,,,
_rsbnusa _rsbncross,,,,,,,,,,,,
_rsbnusa _rsbnlogo,,,,,,,,,,,,
_rsbnusa _rsbnmagahat,,,,,,,,,,,,
_rsbnusa _rsbnqanon,,,,,,,,,,,,
_rsbnusa _rsbntrump,,,,,,,,,,,,
_rsbnusa _rsbnusa,,,,,,,,,,,,
_rsbnusa prepare2020_com,,,,,,,,,,,,
_rsbnusa rsbnusa,,,,,,,,,,,,
_rsbnusa2 _rsbndiamond,,,,,,,,,,,,
_rsbnusa2 _rsbndjt,,,,,,,,,,,,
_rsbnusa2 _rsbnkag,,,,,,,,,,,,
_rsbnusa2 _rsbnpoflotus,,,,,,,,,,,,
_rsbnusa2 _rsbnredcalif,,,,,,,,,,,,
_rsbnusa2 _rsbntrump45,,,,,,,,,,,,
_rsbnusa2 _rsbnusa2,,,,,,,,,,,,
_rsbnusa2 michigan,,,,,,,,,,,,
_rsbnusa2 uk,,,,,,,,,,,,
_rsbnusflag2 _rsbnmagahat,,,,,,,,,,,,
_rsbnusflag2 _rsbnusflag2,,,,,,,,,,,,
_rsbnwall _rsbnwall,,,,,,,,,,,,
abc msm,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211
aboard trump,,,,,,,,,,,,
abortion biden,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
abortionist biden,,,,,,,,,,,,
absentee ballot,,,,,,,,,,,,
absolutely absolutely,,,,,,,,,,,,
absolutely joe,,,,,,,,,,,,
absolutely lol,,,,,,,,,,,,
absolutely ðÿ,,,,,,,,,,,,
absorb costs,,,,,,,,,,,,
acb amazing,,,,,,,,,,,,
acb trump2020,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
accomplish good,,,,,,,,,,,,
accountable action,,,,,,,,,,,,
achievement middle,,,,,,,,,,,,
acre nd,,,,,,,,,,,,
act like,,,,,,,,,,,,
act warðÿ,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
